"","X","mp_id","name","level","riding_name","riding_id","province","party","region.x","region.y","total_pop","male","female","age0m14","age15m29","age30m44","age45m59","age60m74","age75p","age18p","english","french","otherLang","income40m","income40m99","income100p","educHSB","educColl","educUniv","vote2018_CAQ","vote2018_PQ","vote2018_PLQ","vote2018_QS","vote2018_PCQ","char","value"
"101",101,11,"Mel Arnold","fed","North Okanagan Shuswap",NA,"Colombie-Britannique","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Promotes small business"
"102",102,11,"Mel Arnold","fed","North Okanagan Shuswap",NA,"Colombie-Britannique","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Committed to protecting the environment"
"103",103,11,"Mel Arnold","fed","North Okanagan Shuswap",NA,"Colombie-Britannique","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Supports strategic investments"
"104",104,11,"Mel Arnold","fed","North Okanagan Shuswap",NA,"Colombie-Britannique","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Promotes responsible resource development"
"105",105,11,"Mel Arnold","fed","North Okanagan Shuswap",NA,"Colombie-Britannique","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Combatting climate change"
"106",106,11,"Mel Arnold","fed","North Okanagan Shuswap",NA,"Colombie-Britannique","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Advocating for public health and safety"
"107",107,11,"Mel Arnold","fed","North Okanagan Shuswap",NA,"Colombie-Britannique","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Ensuring healthcare for all Canadians"
"108",108,11,"Mel Arnold","fed","North Okanagan Shuswap",NA,"Colombie-Britannique","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Balancing the federal budget"
"109",109,11,"Mel Arnold","fed","North Okanagan Shuswap",NA,"Colombie-Britannique","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Investing in infrastructure"
"110",110,11,"Mel Arnold","fed","North Okanagan Shuswap",NA,"Colombie-Britannique","PCC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Pushing for a national seniors' strategy"
"111",111,12,"René Arseneault","fed","Madawaska Restigouche",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Pro-Labor"
"112",112,12,"René Arseneault","fed","Madawaska Restigouche",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Pro-Environment"
"113",113,12,"René Arseneault","fed","Madawaska Restigouche",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Pro-Role for Canada on International Stage"
"114",114,12,"René Arseneault","fed","Madawaska Restigouche",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Pro-Investment in Health Care"
"115",115,12,"René Arseneault","fed","Madawaska Restigouche",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Pro-Children's Rights"
"116",116,12,"René Arseneault","fed","Madawaska Restigouche",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Fiscally Conservative"
"117",117,12,"René Arseneault","fed","Madawaska Restigouche",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Pro-Development of New Industries"
"118",118,12,"René Arseneault","fed","Madawaska Restigouche",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Strong Commitment to Community Service"
"119",119,12,"René Arseneault","fed","Madawaska Restigouche",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Supports Equal Opportunities"
"120",120,12,"René Arseneault","fed","Madawaska Restigouche",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Believes Education is Fundamental to Creating Bright Future"
"121",121,13,"Chandra Arya","fed","Nepean",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Environmental Protection"
"122",122,13,"Chandra Arya","fed","Nepean",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Decent Work and Wages"
"123",123,13,"Chandra Arya","fed","Nepean",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Tax Fairness"
"124",124,13,"Chandra Arya","fed","Nepean",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Access to Social Programs"
"125",125,13,"Chandra Arya","fed","Nepean",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Government Transparency"
"126",126,13,"Chandra Arya","fed","Nepean",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Economic Development"
"127",127,13,"Chandra Arya","fed","Nepean",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Climate Leadership"
"128",128,13,"Chandra Arya","fed","Nepean",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Commitment to Justice"
"129",129,13,"Chandra Arya","fed","Nepean",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Support for Indigenous Communities"
"130",130,13,"Chandra Arya","fed","Nepean",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Business Innovation and Growth"
"131",131,14,"Niki Ashton","fed","Churchill Keewatinook Aski",NA,"Manitoba","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Pro-Women's Rights"
"132",132,14,"Niki Ashton","fed","Churchill Keewatinook Aski",NA,"Manitoba","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Pro-Environmental Protection"
"133",133,14,"Niki Ashton","fed","Churchill Keewatinook Aski",NA,"Manitoba","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Pro-Indigenous Rights"
"134",134,14,"Niki Ashton","fed","Churchill Keewatinook Aski",NA,"Manitoba","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Pro-LGBTQ+ Rights"
"135",135,14,"Niki Ashton","fed","Churchill Keewatinook Aski",NA,"Manitoba","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Pro-Immigrant Rights"
"136",136,14,"Niki Ashton","fed","Churchill Keewatinook Aski",NA,"Manitoba","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Pro-Free Post-Secondary Education"
"137",137,14,"Niki Ashton","fed","Churchill Keewatinook Aski",NA,"Manitoba","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Pro-Free Public Healthcare"
"138",138,14,"Niki Ashton","fed","Churchill Keewatinook Aski",NA,"Manitoba","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Anti-Poverty Advocacy"
"139",139,14,"Niki Ashton","fed","Churchill Keewatinook Aski",NA,"Manitoba","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Pro-Small & Medium Business"
"140",140,14,"Niki Ashton","fed","Churchill Keewatinook Aski",NA,"Manitoba","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Pro-Universal Child Care."
"141",141,15,"Jenica Atwin","fed","Fredericton",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Pro-Environment"
"142",142,15,"Jenica Atwin","fed","Fredericton",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Pro-Social Justice"
"143",143,15,"Jenica Atwin","fed","Fredericton",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Pro-Reconciliation"
"144",144,15,"Jenica Atwin","fed","Fredericton",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Pro-Indigenous Rights"
"145",145,15,"Jenica Atwin","fed","Fredericton",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Pro-Fiscal Responsbility"
"146",146,15,"Jenica Atwin","fed","Fredericton",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Pro-Universal Health Care"
"147",147,15,"Jenica Atwin","fed","Fredericton",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Pro-Clean Technology"
"148",148,15,"Jenica Atwin","fed","Fredericton",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Pro-Universal Basic Income"
"149",149,15,"Jenica Atwin","fed","Fredericton",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Pro-Young People"
"150",150,15,"Jenica Atwin","fed","Fredericton",NA,"Nouveau-Brunswick","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Pro-Religious Freedom"
"151",151,16,"Taylor Bachrach","fed","Skeena Bulkley Valley",NA,"Colombie-Britannique","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Climate Action and Carbon Pricing"
"152",152,16,"Taylor Bachrach","fed","Skeena Bulkley Valley",NA,"Colombie-Britannique","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Renewable Electricity"
"153",153,16,"Taylor Bachrach","fed","Skeena Bulkley Valley",NA,"Colombie-Britannique","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Transit & Housing"
"154",154,16,"Taylor Bachrach","fed","Skeena Bulkley Valley",NA,"Colombie-Britannique","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Food and Farming"
"155",155,16,"Taylor Bachrach","fed","Skeena Bulkley Valley",NA,"Colombie-Britannique","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Reconciliation with First Nations"
"156",156,16,"Taylor Bachrach","fed","Skeena Bulkley Valley",NA,"Colombie-Britannique","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Economic Renewal"
"157",157,16,"Taylor Bachrach","fed","Skeena Bulkley Valley",NA,"Colombie-Britannique","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Public Health Science & Evidence-Based Decisions"
"158",158,16,"Taylor Bachrach","fed","Skeena Bulkley Valley",NA,"Colombie-Britannique","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Workplace Rights & Pay Equity"
"159",159,16,"Taylor Bachrach","fed","Skeena Bulkley Valley",NA,"Colombie-Britannique","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Renewable Resource Management"
"160",160,16,"Taylor Bachrach","fed","Skeena Bulkley Valley",NA,"Colombie-Britannique","NPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","U.S./Canada Relations."
"161",161,17,"Vance Badawey","fed","Niagara-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Committed to helping community-level issues"
"162",162,17,"Vance Badawey","fed","Niagara-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Supports federal investment in local infrastructure"
"163",163,17,"Vance Badawey","fed","Niagara-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Promotes affordable housing initiatives"
"164",164,17,"Vance Badawey","fed","Niagara-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Fights to combat climate change"
"165",165,17,"Vance Badawey","fed","Niagara-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Advocates for better healthcare access"
"166",166,17,"Vance Badawey","fed","Niagara-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Prioritizes childcare support for families"
"167",167,17,"Vance Badawey","fed","Niagara-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Advocates for the elderly and seniors"
"168",168,17,"Vance Badawey","fed","Niagara-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Passionate about meaningful reconciliation with Indigenous Peoples"
"169",169,17,"Vance Badawey","fed","Niagara-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Advances women's economic security"
"170",170,17,"Vance Badawey","fed","Niagara-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Supports sustainable job creation."
"171",171,18,"Larry Bagnell","fed","Yukon",NA,"Yukon","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Inclusive Representative"
"172",172,18,"Larry Bagnell","fed","Yukon",NA,"Yukon","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Pro-Environment Advocate"
"173",173,18,"Larry Bagnell","fed","Yukon",NA,"Yukon","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Promotes Liberal Democratic Values"
"174",174,18,"Larry Bagnell","fed","Yukon",NA,"Yukon","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Advocation of Gender Equality"
"175",175,18,"Larry Bagnell","fed","Yukon",NA,"Yukon","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Fights for People’s Rights"
"176",176,18,"Larry Bagnell","fed","Yukon",NA,"Yukon","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Supports Provinces Financially"
"177",177,18,"Larry Bagnell","fed","Yukon",NA,"Yukon","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Promotion of Responsible Government Spending"
"178",178,18,"Larry Bagnell","fed","Yukon",NA,"Yukon","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Well-Informed Decisions"
"179",179,18,"Larry Bagnell","fed","Yukon",NA,"Yukon","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Collaboration with Other Leaders"
"180",180,18,"Larry Bagnell","fed","Yukon",NA,"Yukon","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Constituent-focused Representation"
"181",181,19,"Navdeep Bains","fed","Mississauga Malton",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Environmentally-Focused"
"182",182,19,"Navdeep Bains","fed","Mississauga Malton",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Economically Responsible"
"183",183,19,"Navdeep Bains","fed","Mississauga Malton",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Innovative Solutions"
"184",184,19,"Navdeep Bains","fed","Mississauga Malton",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Inclusive Investment"
"185",185,19,"Navdeep Bains","fed","Mississauga Malton",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Openness to Immigration"
"186",186,19,"Navdeep Bains","fed","Mississauga Malton",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Reconciliation with Indigenous Peoples"
"187",187,19,"Navdeep Bains","fed","Mississauga Malton",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Incentivizing Job Creation"
"188",188,19,"Navdeep Bains","fed","Mississauga Malton",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Enhancing Trade Relations"
"189",189,19,"Navdeep Bains","fed","Mississauga Malton",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Strengthening Affordability"
"190",190,19,"Navdeep Bains","fed","Mississauga Malton",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c10","Empowering Regions."
"191",191,20,"Yvan Baker","fed","Etobicoke-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c1","Promotes Job Creation and Job Protection"
"192",192,20,"Yvan Baker","fed","Etobicoke-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2","Supports Small Business and Entrepreneurship"
"193",193,20,"Yvan Baker","fed","Etobicoke-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","Protecting Canada's Environment"
"194",194,20,"Yvan Baker","fed","Etobicoke-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c4","Helping Families Succeed"
"195",195,20,"Yvan Baker","fed","Etobicoke-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c5","Advocating for Enhanced Education programs"
"196",196,20,"Yvan Baker","fed","Etobicoke-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6","Pursuing Stronger Trade Relationships"
"197",197,20,"Yvan Baker","fed","Etobicoke-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c7","Modernizing Canada's Infrastructure"
"198",198,20,"Yvan Baker","fed","Etobicoke-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8","Improving Public Safety"
"199",199,20,"Yvan Baker","fed","Etobicoke-Centre",NA,"Ontario","PLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c9","Fighting Poverty"
